Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
31/03/2019,666554,17145,0,0,104908383,HERITAGE BANK,110 EAST 9TH STREET ,WOOD RIVER,NE,68883,51,520144
31/03/2019,666844,11667,0,15448,71110000,VERMILION VALLEY BANK,4 EAST PEORIA ,PIPER CITY,IL,60959,51,124577
31/03/2019,666974,27806,700311,311,244171245,FAIRFIELD FEDERAL SAVINGS AND LOAN ASSOCIATION OF LANCASTER,111 EAST MAIN STREET ,LANCASTER,OH,43130,51,263821
31/03/2019,667029,16620,0,0,43404443,"UNION BANK, INC.",103 DODD STREET ,MIDDLEBOURNE,WV,26149,51,264203
31/03/2019,667252,358,0,0,92902488,STOCKMENS BANK,117 CENTRAL AVE. ,CASCADE,MT,59421,51,33850
31/03/2019,667346,5722,0,0,71110369,PHILO EXCHANGE BANK,102 WEST WASHINGTON STREET ,PHILO,IL,61864,51,98851
31/03/2019,667524,14491,0,0,51404752,"BANK OF CHARLOTTE COUNTY, THE",101 BERKLEY STREET ,PHENIX,VA,23959,41,140638
31/03/2019,667551,8390,0,0,91303855,LINCOLN STATE BANK,302 MAIN AVENUE SOUTH ,HANKINSON,ND,580410250,51,77962
31/03/2019,667757,12614,0,0,111102758,ORIGIN BANK,3921 ELM STREET ,CHOUDRANT,LA,71227,41,4840452
31/03/2019,668053,3934,0,0,91301585,ASPIRE FINANCIAL,5195 45TH STREET SOUTH ,FARGO,ND,58104,51,33554
31/03/2019,668147,14705,0,10949,73904638,DE WITT BANK & TRUST CO.,815 6TH AVENUE ,DE WITT,IA,527420260,51,168745
31/03/2019,669555,13255,23797,0,104102192,MIDWEST BANK NATIONAL ASSOCIATION,114 WEST MAIN ,PIERCE,NE,687670619,51,762212
31/03/2019,670430,2779,10697,17632,62104520,FIRST NATIONAL BANK AND TRUST,111 SOUTH MAIN STREET ,ATMORE,AL,36502,51,153903
31/03/2019,670467,23275,0,0,121138288,PLUMAS BANK,35 SOUTH LINDAN AVENUE ,QUINCY,CA,95971,51,830683
31/03/2019,670560,26732,18608,0,122041358,DEUTSCHE BANK NATIONAL TRUST COMPANY,2000 AVENUE OF THE STARS ,LOS ANGELES,CA,90067,41,278099
31/03/2019,670654,20657,0,0,92901298,FIRST SECURITY BANK OF DEER LODGE,311 MILWAUKEE ,DEER LODGE,MT,59722,51,39219
31/03/2019,670748,16900,0,11505,71122056,PRINCEVILLE STATE BANK,142 EAST MAIN STREET ,PRINCEVILLE,IL,61559,41,81432
31/03/2019,670775,30126,704804,4804,221270790,GIBRALTAR BANK,5527 BERKSHIRE VALLEY ROAD ,OAK RIDGE,NJ,7438,51,104345
31/03/2019,670878,27824,0,349,211472977,SALEM CO-OPERATIVE BANK,3 SOUTH BROADWAY ,SALEM,NH,3079,51,448607
31/03/2019,671053,15784,0,0,101102373,STOCK EXCHANGE BANK,103 SOUTH MAIN ,CALDWELL,KS,67022,51,52113
31/03/2019,671147,8101,0,12108,73902313,PRIMEBANK,37 1ST AVENUE NORTHWEST ,LE MARS,IA,51031,51,454702
31/03/2019,671334,19333,0,12444,71001180,REPUBLIC BANK OF CHICAGO,2221 CAMDEN COURT ,OAK BROOK,IL,60523,41,2081872
31/03/2019,671464,26610,0,0,122041235,BANK OF HOPE,"3200 WILSHIRE BOULEVARD, SUITE 1400 ",LOS ANGELES,CA,90010,41,15397827
31/03/2019,671558,1060,0,0,101901833,WOOD & HUSTON BANK,27 EAST NORTH STREET ,MARSHALL,MO,65340,51,714174
31/03/2019,672041,10896,0,0,73909714,FARMERS AND TRADERS SAVINGS BANK,14155 HIGHWAY 98 ,DOUDS,IA,525510008,51,20765
31/03/2019,672238,3601,3711,14570,71107563,"ATLANTA NATIONAL BANK, THE",105 SOUTHWEST CHURCH STREET ,ATLANTA,IL,61723,51,58378
31/03/2019,672247,10382,0,0,75901037,FARMERS & MERCHANTS BANK & TRUST,1644 LUDINGTON STREET ,MARINETTE,WI,54143,51,139527
31/03/2019,672537,54,0,9285,62204129,"EXCHANGE BANK OF ALABAMA, THE",7170 6TH AVENUE ,ALTOONA,AL,35952,41,283930
31/03/2019,672573,28155,0,1007,211470238,PROFILE BANK,45 WAKEFIELD STREET BOX 1808,ROCHESTER,NH,3867,51,208248
31/03/2019,673244,10492,0,12525,73907541,FARMERS & MERCHANTS SAVINGS BANK,2235 MORMON TREK BOULEVARD ,IOWA CITY,IA,52246,51,87020
31/03/2019,673440,5633,0,0,82901538,FIRST SECURITY BANK,314 NORTH SPRING STREET ,SEARCY,AR,72143,41,5397456
31/03/2019,673477,27841,700375,375,242170086,CITIZENS FEDERAL SAVINGS AND LOAN ASSOCIATION OF COVINGTON,433 MADISON AVENUE ,COVINGTON,KY,41011,51,37288
31/03/2019,673851,17671,0,0,101015046,BANK OF PRAIRIE VILLAGE,3515 WEST 75TH STREET ,PRAIRIE VILLAGE,KS,66208,51,106050
31/03/2019,673909,90211,0,8328,211370370,HINGHAM INSTITUTION FOR SAVINGS,55 MAIN STREET ,HINGHAM,MA,2043,41,2497416
31/03/2019,674344,9526,0,0,75905994,"PINERIES BANK, THE",3601 MAIN STREET ,STEVENS POINT,WI,54481,51,99616
31/03/2019,674849,253,0,10130,73914356,LUANA SAVINGS BANK,100 HARVEST DRIVE ,LUANA,IA,52156,41,1308576
31/03/2019,675042,14649,0,0,104905742,COMMUNITY BANK,601 IOWA AVENUE ,DUNLAP,IA,51529,41,89658
31/03/2019,675051,24272,0,0,113012163,"CHASEWOOD BANK, THE",20333 STATE HIGHWAY 249 ,HOUSTON,TX,770702613,41,94617
31/03/2019,675079,31936,0,7624,313173792,"FAYETTE SAVINGS BANK, SSB",111 E TRAVIS ,LA GRANGE,TX,789452614,41,179774
31/03/2019,675248,12661,0,0,75907581,GREENLEAF WAYSIDE BANK,1608 DAY STREET ,GREENLEAF,WI,54126,51,94002
31/03/2019,675332,867,0,16288,61000104,SUNTRUST BANK,303 PEACHTREE STREET NE ,ATLANTA,GA,30308,31,
31/03/2019,675341,10120,0,0,73917748,AMERICAN TRUST & SAVINGS BANK,309 MCKINLEY AVENUE ,LOWDEN,IA,52255,51,35313
31/03/2019,675659,2057,0,0,91310916,STATE BANK & TRUST OF KENMARE,4 NW SECOND STREET ,KENMARE,ND,58746,51,143275
31/03/2019,675855,24443,17735,0,111103168,PROGRESSIVE NATIONAL BANK,300 WASHINGTON AVE ,MANSFIELD,LA,71052,51,69026
31/03/2019,676049,5623,0,0,82906546,SMACKOVER STATE BANK,708 NORTH BROADWAY ,SMACKOVER,AR,71762,51,182528
31/03/2019,676151,19396,0,0,91310495,UNISON BANK,401 1ST. AVE. S. ,JAMESTOWN,ND,58401,51,305519
31/03/2019,676478,27861,25153,0,231373179,MALVERN BANK NA,34 E. LANCASTER AVENUE ,PAOLI,PA,19301,41,1209233
31/03/2019,677176,31945,707635,7635,21300912,TRUSTCO BANK,5 SARNOWSKI DRIVE ,GLENVILLE,NY,12302,41,5153819
31/03/2019,677354,4638,13329,0,101105257,FIRST NATIONAL BANK IN CIMARRON,121 NORTH MAIN STREET ,CIMARRON,KS,67835,41,99116
31/03/2019,677448,5821,0,0,73914411,FIRST STATE BANK,413 EAST STREET ,LYNNVILLE,IA,50153,51,184335
31/03/2019,677644,16216,0,0,82907477,"FARMERS & MERCHANTS BANK, THE",708 SOUTH MAIN STREET ,STUTTGART,AR,72160,41,1048367
31/03/2019,677756,21728,0,0,91310602,FARMERS AND MERCHANTS STATE BANK,816 THIRD STREET ,LANGDON,ND,58249,51,106846
31/03/2019,677970,29933,704369,4369,274971101,UNION SAVINGS AND LOAN ASSOCIATION,730 NORTH CENTRAL AVENUE ,CONNERSVILLE,IN,47331,51,160775
31/03/2019,678052,18942,0,0,113101524,"BANK OF SAN JACINTO COUNTY, COLDSPRING, TEXAS, THE",100 HIGHWAY 150 ,COLDSPRING,TX,77331,51,39575
31/03/2019,678070,30154,0,4856,243374124,SEWICKLEY SAVINGS BANK,531 BROAD STREET ,SEWICKLEY,PA,15143,41,319583
31/03/2019,678258,16477,0,0,91301064,STATE BANK OF LAKOTA,125 MAIN ST ,LAKOTA,ND,58344,51,47594
31/03/2019,678454,9320,0,0,111102075,MARION STATE BANK,345 MAIN STREET ,MARION,LA,71260,41,175777
31/03/2019,678557,5830,0,0,101101976,CITIZENS STATE BANK AND TRUST COMPANY,610 OREGON ,HIAWATHA,KS,66434,41,87498
31/03/2019,678717,7748,0,0,31312194,VIST BANK,1240 BROADCASTING ROAD ,WYOMISSING,PA,19610,41,1707687
31/03/2019,678744,1550,0,0,73905608,CENTRAL STATE BANK,102 NORTH MAIN ,ELKADER,IA,52043,41,315757
31/03/2019,679246,5818,0,12143,73920764,PEOPLES SAVINGS BANK,328 MAIN STREET ,ELMA,IA,506280357,51,79282
31/03/2019,679451,15259,0,0,101103754,ELK STATE BANK,328 WASHINGTON ,CLYDE,KS,66938,51,96115
31/03/2019,679648,1787,0,0,71115526,ROCHESTER STATE BANK,133 NORTH JOHN STREET ,ROCHESTER,IL,62563,51,93841
31/03/2019,680055,10249,0,0,91307851,UNITED COMMUNITY BANK OF NORTH DAKOTA,105 CENTRAL AVENUE SOUTH ,LEEDS,ND,58346,41,372222
31/03/2019,680130,8033,0,13649,61010220,CITIZENS TRUST BANK,"965 MLK JR. DRIVE, NW ",ATLANTA,GA,30314,41,403920
31/03/2019,680354,1143,0,0,101101950,"MORRILL AND JANES BANK AND TRUST COMPANY, THE",6740 ANTIOCH ROAD ,MERRIAM,KS,66204,41,564833
31/03/2019,680457,1978,0,0,92905142,"YELLOWSTONE BANK, THE",12 1ST AVE. ,LAUREL,MT,59044,51,753862
31/03/2019,680747,15126,0,0,75907808,FARMERS STATE BANK-HILLSBORO,726 WATER AVENUE ,HILLSBORO,WI,54634,51,173393
31/03/2019,680813,6540,3654,0,41209080,"FARMERS NATIONAL BANK OF CANFIELD, THE",20 SOUTH BROAD STREET ,CANFIELD,OH,44406,41,2335841
31/03/2019,681043,18508,0,10143,73922377,FIRST SECURITY STATE BANK,3600 LAFAYETTE ROAD ,EVANSDALE,IA,50707,51,103336
31/03/2019,681249,6198,0,0,75905554,HIGHLAND STATE BANK,541 MAIN STREET ,HIGHLAND,WI,53543,51,33068
31/03/2019,682143,14073,14062,11305,72402694,HILLSDALE COUNTY NATIONAL BANK,ONE SOUTH HOWELL STREET ,HILLSDALE,MI,49242,51,692786
31/03/2019,682479,27909,700528,528,281070914,BEST HOMETOWN BANK,100 EAST CLAY STREET ,COLLINSVILLE,IL,62234,51,111298
31/03/2019,682563,5510,0,0,114000093,FROST BANK,100 WEST HOUSTON STREET ,SAN ANTONIO,TX,782051457,41,31709591
31/03/2019,682648,8083,0,0,73913195,FAIRFAX STATE SAVINGS BANK,409 VANDERBILT STREET ,FAIRFAX,IA,52228,51,158347
31/03/2019,683449,17903,0,0,73922351,MAQUOKETA STATE BANK,203 NORTH MAIN STREET ,MAQUOKETA,IA,52060,51,340677
31/03/2019,683814,267,0,0,42101572,KENTUCKY FARMERS BANK CORPORATION,6313 US ROUTE 60 ,ASHLAND,KY,41102,51,186748
31/03/2019,684455,1373,0,0,111102114,BOM BANK,814 WASHINGTON STREET ,NATCHITOCHES,LA,71457,51,428699
31/03/2019,685023,6638,5259,0,44106397,"CITIZENS NATIONAL BANK OF MCCONNELSVILLE, THE",100 EAST MAIN STREET ,MCCONNELSVILLE,OH,43756,41,96759
31/03/2019,685649,20666,0,10055,71923857,NORTHWEST BANK OF ROCKFORD,3106 NORTH ROCKTON AVENUE ,ROCKFORD,IL,61103,41,282202
31/03/2019,685676,30182,0,0,292070806,OPPORTUNITY BANK OF MONTANA,1400 PROSPECT AVENUE ,HELENA,MT,59601,51,970330
31/03/2019,685779,27932,700566,566,291271240,RIVERWOOD BANK,14540 DELLWOOD DRIVE ,BAXTER,MN,56425,51,423327
31/03/2019,686459,1616,0,0,101917623,EXCHANGE BANK OF MISSOURI,101 SOUTH CHURCH STREET ,FAYETTE,MO,65248,41,205685
31/03/2019,686570,28983,702722,2722,291571267,LADYSMITH FEDERAL SAVINGS & LOAN ASSOCIATION,119 W. FOURTH ST. N. ,LADYSMITH,WI,54848,51,52403
31/03/2019,686655,11772,0,0,101100223,CENTRAL BANK AND TRUST CO.,700 EAST 30TH ,HUTCHINSON,KS,67502,41,303760
31/03/2019,686758,11013,0,0,92902271,"FIRST STATE BANK OF SHELBY, THE",320 MAIN STREET ,SHELBY,MT,59474,51,125602
31/03/2019,687009,19953,0,0,21205376,LAKELAND BANK,2717 STATE RT 23 ,NEWFOUNDLAND,NJ,7435,41,6359923
31/03/2019,687054,21529,0,0,111102208,BANK OF OAK RIDGE,105 N. OAK ,OAK RIDGE,LA,71264,51,49419
31/03/2019,687830,10446,0,13930,71112260,"FREDERICK COMMUNITY BANK, THE",106 NORTH MARKET STREET ,PAXTON,IL,60957,51,141109
31/03/2019,687951,19123,0,0,91310440,FIRST WESTERN BANK AND TRUST,900 SOUTH BROADWAY ,MINOT,ND,58701,41,1120108
31/03/2019,688079,13718,2597,0,124303191,"WELLS FARGO TRUST COMPANY, NATIONAL ASSOCIATION",2389 WASHINGTON BOULEVARD ,OGDEN,UT,84401,41,1285064
31/03/2019,688257,22551,0,0,111923937,FIRST TEXAS BANK,3514 SOUTH W S YOUNG DRIVE ,KILLEEN,TX,76542,51,311458
31/03/2019,688453,8632,0,0,91308795,"CITIZENS STATE BANK AT MOHALL, THE",102 WEST MAIN STREET ,MOHALL,ND,58761,51,59734
31/03/2019,688556,14701,0,0,81517965,BANK OF NEW MADRID,229 MAIN STREET ,NEW MADRID,MO,63869,51,102407
31/03/2019,689209,23992,0,5068,211870980,COUNTRY BANK FOR SAVINGS,75 MAIN STREET ,WARE,MA,1082,41,1666333
31/03/2019,689357,16659,0,0,91000132,NORTHEAST BANK,77 BROADWAY ST. N.E. ,MINNEAPOLIS,MN,55413,41,479299
31/03/2019,689759,22242,0,0,91001319,UNION BANK AND TRUST COMPANY,312 CENTRAL AVE. ,MINNEAPOLIS,MN,55414,51,158096
31/03/2019,691042,107,0,0,82901648,"MERCHANTS & PLANTERS BANK, THE",297 MADISON ,CLARENDON,AR,72029,51,43443
31/03/2019,691556,19188,0,0,91014458,FIRST MINNETONKA CITY BANK,14550 EXCELSIOR BLVD. ,MINNETONKA,MN,55345,51,220293
31/03/2019,691743,11682,0,0,81219108,ANNA STATE BANK,100 EAST VIENNA STREET ,ANNA,IL,62906,51,82041
31/03/2019,691958,8889,0,0,81019447,MIDWEST REGIONAL BANK,363 FESTUS CENTRE DRIVE ,FESTUS,MO,63028,51,677895
31/03/2019,692450,11002,0,0,101204792,ST. CLAIR COUNTY STATE BANK,680 SECOND STREET ,OSCEOLA,MO,64776,51,142502
31/03/2019,692704,23741,17202,0,11060181,WELLINGTON TRUST COMPANY NATIONAL ASSOCIATION,75 STATE ST ,BOSTON,MA,2109,51,87927
31/03/2019,692946,15703,0,0,83902060,TOWN & COUNTRY BANK AND TRUST COMPANY,201 NORTH THIRD STREET ,BARDSTOWN,KY,40004,41,319557
31/03/2019,693073,29005,702753,2753,244170327,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF CENTERBURG,5 EAST MAIN ST ,CENTERBURG,OH,43011,51,24040
31/03/2019,693224,34589,0,10428,51403164,UNION BANK & TRUST,"1051 EAST CARY STREET, SUITE 1200 ",RICHMOND,VA,23219,41,16868630
31/03/2019,693345,4382,47,0,74900356,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",ONE FIRST FINANCIAL PLAZA ,TERRE HAUTE,IN,47807,41,2937711
31/03/2019,693952,11519,0,0,91310673,SECURITY FIRST BANK OF NORTH DAKOTA,700 ASH AVE. ,NEW SALEM,ND,58563,51,176034
31/03/2019,694146,15930,0,16477,73921938,MAXWELL STATE BANK,122 MAIN STREET ,MAXWELL,IA,50161,51,28059
31/03/2019,694771,6156,0,0,125103882,FARMERS STATE BANK,159 RIVERSIDE AVENUE ,WINTHROP,WA,98862,51,41158
31/03/2019,694847,5015,0,9914,72404883,CENTURY BANK AND TRUST,100 WEST CHICAGO STREET ,COLDWATER,MI,49036,51,318889
31/03/2019,694904,16022,0,11158,226071004,NEW YORK COMMUNITY BANK,136-65 ROOSEVELT AVENUE ,FLUSHING,NY,11354,41,52128138
31/03/2019,695134,16748,0,11266,63205664,FIRST CITY BANK OF FLORIDA,"135 PERRY AVE., S.E. ",FORT WALTON BEACH,FL,32548,51,155483
31/03/2019,695349,977,0,14326,72404977,TRI-COUNTY BANK,4222 MAIN STREET ,BROWN CITY,MI,48416,41,311032
31/03/2019,695947,10883,0,0,81211795,BANK OF BLUFFS,115 NORTH BLUFFS STREET ,BLUFFS,IL,62621,51,55250
31/03/2019,696047,11355,0,0,83904314,BEDFORD LOAN & DEPOSIT BANK,45 HIGHWAY 42 EAST ,BEDFORD,KY,40006,51,92568
31/03/2019,696168,26704,0,0,322284928,BALBOA THRIFT AND LOAN ASSOCIATION,865 AMENA COURT ,CHULA VISTA,CA,91910,51,311606
31/03/2019,696430,12815,18763,12535,71918765,HOME STATE BANK/NATIONAL ASSOCIATION,40 GRANT STREET ,CRYSTAL LAKE,IL,60014,51,591125
31/03/2019,696551,16082,0,0,91306823,"FIRST AND FARMERS BANK, THE",509 PARKE AVENUE ,PORTLAND,ND,58274,51,55327
31/03/2019,696645,14225,5842,0,74905319,"HOME NATIONAL BANK OF THORNTOWN, THE",117 EAST MAIN STREET ,THORNTOWN,IN,46071,41,110791
31/03/2019,697035,21998,0,0,65302484,COVINGTON COUNTY BANK,102 SOUTH DOGWOOD AVENUE ,COLLINS,MS,39428,41,80816
31/03/2019,697147,17736,0,10938,274971729,TERRE HAUTE SAVINGS BANK,533 OHIO STREET ,TERRE HAUTE,IN,47807,51,330731
31/03/2019,697156,14492,0,0,81517936,HOMEBANK,400 SOUTH MAIN STREET ,PALMYRA,MO,63461,51,406629
31/03/2019,697231,17580,0,9480,63206207,FNBT BANK,29 NORTH EGLIN PARKWAY NE ,FORT WALTON BEACH,FL,32548,51,438123
31/03/2019,697633,19048,0,10256,62001186,COMPASS BANK,15 SOUTH 20TH STREET ,BIRMINGHAM,AL,35233,41,92635268
31/03/2019,697763,3430,0,0,121140218,WESTAMERICA BANK,1108 FIFTH AVENUE ,SAN RAFAEL,CA,94901,41,5522989
31/03/2019,697950,24367,17652,0,111912197,CITY NATIONAL BANK,1465 WEST 2ND AVENUE ,CORSICANA,TX,751103763,51,48528
31/03/2019,697978,30903,0,6091,255072595,COMMUNITY BANK OF THE CHESAPEAKE,3035 LEONARDTOWN ROAD ,WALDORF,MD,20601,41,1709796
31/03/2019,698144,287,0,0,83903328,COMMUNITY FINANCIAL SERVICES BANK,221 WEST FIFTH STREET ,BENTON,KY,42025,41,1210916
31/03/2019,698546,10799,0,0,81220524,FIRST STATE BANK OF CAMPBELL HILL,114 WEST FRONT STREET ,CAMPBELL HILL,IL,62916,41,113821
31/03/2019,698649,14513,0,13140,72407929,THUMB BANK & TRUST,7254 MICHIGAN AVENUE ,PIGEON,MI,48755,51,266412
31/03/2019,699105,90169,0,8030,211372828,BRIDGEWATER SAVINGS BANK,756 ORCHARD STREET ,RAYNHAM,MA,2767,51,625663
31/03/2019,699253,12457,0,0,81504172,"CITIZENS BANK OF EDINA, THE",117 SOUTH MAIN STREET ,EDINA,MO,63537,51,69632
31/03/2019,699534,2147,0,9572,61202025,SOUTHWEST GEORGIA BANK,201 FIRST STREET SOUTHEAST ,MOULTRIE,GA,31768,41,549571
31/03/2019,700140,1860,0,0,73905653,MONTEZUMA STATE BANK,101 SOUTH 4TH STREET ,MONTEZUMA,IA,50171,51,35396
31/03/2019,700252,24085,17456,0,113110984,CITIZENS NATIONAL BANK,1320 LOOP 304 EAST ,CROCKETT,TX,75835,51,88813
31/03/2019,700430,9356,0,11466,65302963,"COMMERCIAL BANK, THE",175 HOPPER AVENUE ,DE KALB,MS,39328,41,158677
31/03/2019,700458,8943,0,0,91300641,MERCHANTS BANK,210 SOUTH MAIN ,RUGBY,ND,58368,51,170238
31/03/2019,701062,17308,0,0,121301578,CENTRAL PACIFIC BANK,220 SOUTH KING STREET ,HONOLULU,HI,96813,41,5832837
31/03/2019,701222,6605,2449,0,42205009,MERCHANTS NATIONAL BANK,100 NORTH HIGH STREET ,HILLSBORO,OH,45133,51,742038
31/03/2019,701259,14869,0,0,101217886,PLATTE VALLEY BANK OF MISSOURI,2400 PRAIRIE VIEW ROAD ,PLATTE CITY,MO,64079,51,598228
31/03/2019,701839,5673,0,16128,63103407,CITIZENS BANK AND TRUST,2 EAST WALL STREET ,FROSTPROOF,FL,33843,51,652216
31/03/2019,701857,10352,0,0,111306088,CROWELL STATE BANK,100 EAST COMMERCE STREET ,CROWELL,TX,792270848,51,40501
31/03/2019,701950,9793,0,0,101206460,KCB BANK,950 WEST HIGHWAY 92 ,KEARNEY,MO,64060,51,254687
31/03/2019,702117,7230,1354,10286,21303618,"NBT BANK, NATIONAL ASSOCIATION",52 SOUTH BROAD STREET ,NORWICH,NY,13815,41,9465569
31/03/2019,702359,11903,0,0,111913879,TEXAS HERITAGE BANK,1208 SOUTH MAIN STREET ,BOERNE,TX,780062814,51,148161
31/03/2019,702612,2700,1493,0,42102403,FIRST SOUTHERN NATIONAL BANK,27 PUBLIC SQUARE ,LANCASTER,KY,40444,51,861245
31/03/2019,702836,4960,0,0,64102944,FIRST FARMERS AND COMMERCIAL BANK,441 SPRING STREET ,PIKEVILLE,TN,37367,51,119695
31/03/2019,702911,13220,0,0,42309222,"PEOPLES BANK CO., THE",112 WEST MAIN STREET ,COLDWATER,OH,45828,51,541281
31/03/2019,702966,14404,0,0,111911965,FARMERS STATE BANK OF NEWCASTLE,722 BROADWAY AVENUE ,NEWCASTLE,TX,76372,51,45756
31/03/2019,703039,11445,0,17134,84206040,"JEFFERSON BANK, THE",3008 EAST REED ROAD ,GREENVILLE,MS,38703,51,126542
31/03/2019,703552,3256,0,0,111907940,"HORIZON BANK, SSB","600 CONGRESS AVENUE, SUITE 400 ",AUSTIN,TX,78701,41,1069683
31/03/2019,703767,23030,0,0,121137726,CENTRAL VALLEY COMMUNITY BANK,"7100 NORTH FINANCIAL DRIVE, SUITE 101 ",FRESNO,CA,93720,41,1564017
31/03/2019,704559,26247,0,0,101005483,CENTRAL BANK OF THE MIDWEST,609 NORTH HIGHWAY 291 ,LEE'S SUMMIT,MO,64086,41,1800734
31/03/2019,704755,1643,0,0,81905085,PROVIDENCE BANK,3855 FORUM BOULEVARD ,COLUMBIA,MO,65203,51,1004114
31/03/2019,705378,29066,0,2853,302170162,"DEL NORTE BANK, A SAVINGS AND LOAN ASSOCIATION",705 GRAND AVENUE ,DEL NORTE,CO,81132,51,97997
31/03/2019,705444,3858,0,0,82902469,ARKANSAS COUNTY BANK,220 WEST CROSS ,DE WITT,AR,72042,51,163990
31/03/2019,705556,18885,15161,0,91914202,NEIGHBORHOOD NATIONAL BANK,45 NORTH UNION ,MORA,MN,55051,41,219054
31/03/2019,706030,16283,0,0,61221310,SOUTH COAST BANK & TRUST,1500 NEWCASTLE STREET ,BRUNSWICK,GA,31520,51,131607
31/03/2019,706058,5214,12947,0,91914820,"FIRST NATIONAL BANK OF MOOSE LAKE, THE",400 ELM AVENUE ,MOOSE LAKE,MN,55767,51,106219
31/03/2019,706236,22273,0,0,51501817,BANK OF MINGO,10 COMMERCE DRIVE BELO INDUSTRIAL PARK,WILLIAMSON,WV,25661,51,84077
31/03/2019,706254,20279,0,0,103101518,"COMMUNITY STATE BANK, THE",1409 NORTH BROADWAY ,POTEAU,OK,74953,41,276609
31/03/2019,706450,17122,0,0,91915832,LAKE COUNTRY COMMUNITY BANK,111 NORTH DIVISION ,MORRISTOWN,MN,55052,51,26456
31/03/2019,706656,22636,0,0,101903637,COMMUNITY BANK OF MARSHALL,811 WEST COLLEGE STREET ,MARSHALL,MO,65340,51,154385
31/03/2019,707354,17323,0,0,81918425,FIRST STATE COMMUNITY BANK,201 EAST COLUMBIA STREET ,FARMINGTON,MO,63640,41,2518932
31/03/2019,708379,28925,0,2632,271172644,SECURITY SAVINGS BANK,220 EAST BROADWAY ,MONMOUTH,IL,61462,51,197761
31/03/2019,708753,19954,0,0,101213673,BANK OF MINDEN,601 MAIN STREET ,MINDENMINES,MO,64769,51,34960
31/03/2019,709143,3711,0,13691,71102500,MIDWEST BANK,200 EAST BROADWAY ,MONMOUTH,IL,61462,41,500252
31/03/2019,709451,9791,0,0,101902735,COMMERCIAL TRUST COMPANY OF FAYETTE,119 NORTH MAIN STREET ,FAYETTE,MO,65248,51,125613
31/03/2019,709554,16720,0,0,112201988,"WESTERN BANK, ARTESIA, NEW MEXICO",320 WEST TEXAS ,ARTESIA,NM,88210,51,218114
31/03/2019,709602,90290,0,12555,211372378,UNIBANK FOR SAVINGS,49 CHURCH ST ,WHITINSVILLE,MA,1588,41,1781642
31/03/2019,709639,6091,0,55166,64101204,MACON BANK AND TRUST COMPANY,609 RED BOILING SPRINGS ROAD ,LAFAYETTE,TN,37083,51,406109
31/03/2019,709956,22855,0,0,103102326,OKLAHOMA HERITAGE BANK,131 MAIN STREET ,ROFF,OK,74865,41,82748
31/03/2019,710176,28930,0,0,301271460,FIRST MISSOURI BANK,300 WEST LOCKLING ,BROOKFIELD,MO,64628,51,283315
31/03/2019,710859,11491,0,0,112201218,"CITIZENS BANK OF CLOVIS, THE",421 PILE STREET ,CLOVIS,NM,881017540,51,343766
31/03/2019,711472,20884,0,0,121405115,BANK OF GUAM,111 WEST CHALAN SANTO PAPA ,HAGATNA,GU,96910,31,
31/03/2019,711520,23989,0,0,51404684,MINERS EXCHANGE BANK,483 FRONT STREET WEST ,COEBURN,VA,24230,51,92667
31/03/2019,711548,14009,0,17344,72403635,CHELSEA STATE BANK,1010 SOUTH MAIN STREET ,CHELSEA,MI,48118,51,313733
31/03/2019,711753,14026,0,0,104911422,SCRIBNER BANK,400 MAIN STREET ,SCRIBNER,NE,68057,51,63913
31/03/2019,711801,90291,0,13771,211371366,"SAVINGS BANK, THE",357 MAIN STREET ,WAKEFIELD,MA,1880,51,621057
31/03/2019,712059,10958,0,0,91214627,UNITED PRAIRIE BANK,1141 THIRD AVENUE ,MOUNTAIN LAKE,MN,56159,51,592364
31/03/2019,712273,28934,702644,2644,244171915,PERPETUAL FEDERAL SAVINGS BANK OF URBANA,120 N MAIN STREET ,URBANA,OH,43078,51,392015
31/03/2019,712648,12531,0,0,82902663,"PEOPLES BANK, THE",500 NORTH JACKSON ,MAGNOLIA,AR,71753,51,214696
31/03/2019,712956,18514,0,0,112202372,FIRST NEW MEXICO BANK,300 S. GOLD ,DEMING,NM,880303731,51,206502
31/03/2019,713047,20769,0,0,71923815,BANK OF MONTGOMERY,1333 DOUGLAS ROAD ,MONTGOMERY,IL,60538,51,43745
31/03/2019,713140,17047,0,0,84107709,FIRST DELTA BANK,214 HESTER PARKER DRIVE ,MARKED TREE,AR,72365,51,59601
31/03/2019,713252,10250,0,0,91308805,PEOPLES STATE BANK OF VELVA,101 N. MAIN STREET ,VELVA,ND,58790,51,113209
31/03/2019,713476,29120,717954,17954,275071327,"PYRAMAX BANK, F.S.B.",7001 WEST EDGERTON AVENUE ,GREENFIELD,WI,53220,51,494390
31/03/2019,713926,8668,0,9825,51404419,FARMERS & MERCHANTS BANK,165 NEW MARKET ,TIMBERVILLE,VA,22853,41,777815
31/03/2019,714165,5518,10806,0,111904231,"CITY NATIONAL BANK OF SAN SABA, THE",209 E BROWN ,SAN SABA,TX,768773501,51,63290
